date,time_5min,approach,movement,total_vph
0508,18:45,Northbound,Thru,444.5
0508,18:50,Northbound,Thru,218.2
0508,18:55,Northbound,Thru,297.2
0508,19:00,Northbound,Thru,391.4
0508,19:05,Northbound,Thru,327.2
0508,19:10,Northbound,Thru,329.2
0508,19:15,Northbound,Thru,373.7
0508,19:20,Northbound,Thru,309.0
0508,19:25,Northbound,Thru,304.3
0508,19:30,Northbound,Thru,327.9
0508,19:35,Northbound,Thru,314.3
0508,19:40,Northbound,Thru,299.0
0508,19:45,Northbound,Thru,304.3
0508,19:50,Northbound,Thru,328.6
0508,19:55,Northbound,Thru,300.7
0508,20:00,Northbound,Thru,303.6
0508,20:05,Northbound,Thru,393.7
0508,20:10,Northbound,Thru,341.2
0508,20:15,Northbound,Thru,237.2
0508,20:20,Northbound,Thru,365.1
0508,20:25,Northbound,Thru,407.0
0508,20:30,Northbound,Thru,210.5
0508,20:35,Northbound,Thru,255.5
0508,20:40,Northbound,Thru,260.1
0508,20:45,Northbound,Thru,302.7
0508,20:50,Northbound,Thru,286.4
0508,20:55,Northbound,Thru,284.0
0508,21:00,Northbound,Thru,264.9
0508,21:05,Northbound,Thru,291.3
0508,21:10,Northbound,Thru,347.5
0508,21:15,Northbound,Thru,261.1
0508,21:20,Northbound,Thru,172.4
0508,21:25,Northbound,Thru,148.8
0508,21:30,Northbound,Thru,141.9
0508,21:35,Northbound,Thru,167.8
0508,21:40,Northbound,Thru,165.0
0508,21:45,Northbound,Thru,216.3
0508,21:50,Northbound,Thru,238.2
0508,21:55,Northbound,Thru,248.5
0508,22:00,Northbound,Thru,238.5
0508,22:05,Northbound,Thru,222.9
0508,22:10,Northbound,Thru,213.0
0508,22:15,Northbound,Thru,220.6
0508,22:20,Northbound,Thru,221.9
0508,22:25,Northbound,Thru,281.1
0508,22:30,Northbound,Thru,243.8
0508,22:35,Northbound,Thru,190.0
0508,22:40,Northbound,Thru,213.6
0508,22:45,Northbound,Thru,258.1
0508,22:50,Northbound,Thru,295.8
0508,22:55,Northbound,Thru,242.3
0508,23:00,Northbound,Thru,233.2
0508,23:05,Northbound,Thru,272.8
0508,23:10,Northbound,Thru,245.8
0508,23:15,Northbound,Thru,233.2
0508,23:20,Northbound,Thru,267.8
0508,23:25,Northbound,Thru,227.0
0508,23:30,Northbound,Thru,216.9
0508,23:35,Northbound,Thru,200.3
0508,23:40,Northbound,Thru,167.1
0508,23:45,Northbound,Thru,166.4
0508,23:50,Northbound,Thru,201.7
0508,23:55,Northbound,Thru,241.9
0508,00:00,Southbound,Left,83.4
0508,00:05,Southbound,Left,77.3
0508,00:10,Southbound,Left,205.4
0508,00:15,Southbound,Left,70.9
0508,00:20,Southbound,Left,70.5
0508,00:25,Southbound,Left,65.3
0508,00:30,Southbound,Left,78.7
0508,00:35,Southbound,Left,99.4
0508,00:40,Southbound,Left,82.3
0508,00:45,Southbound,Left,54.6
0508,00:50,Southbound,Left,35.3
0508,00:55,Southbound,Left,17.0
0508,01:00,Southbound,Left,54.4
0508,01:05,Southbound,Left,77.1
0508,01:10,Southbound,Left,81.3
0508,01:15,Southbound,Left,72.0
0508,01:20,Southbound,Left,71.5
0508,01:25,Southbound,Left,75.9
0508,01:30,Southbound,Left,59.6
0508,01:35,Southbound,Left,53.8
0508,01:40,Southbound,Left,41.3
0508,01:45,Southbound,Left,41.2
0508,01:50,Southbound,Left,40.6
0508,01:55,Southbound,Left,40.4
0508,02:00,Southbound,Left,24.7
0508,02:05,Southbound,Left,23.5
0508,02:10,Southbound,Left,22.9
0508,02:15,Southbound,Left,17.7
0508,02:20,Southbound,Left,21.5
0508,02:25,Southbound,Left,35.1
0508,02:30,Southbound,Left,30.8
0508,02:35,Southbound,Left,31.9
0508,02:40,Southbound,Left,29.7
0508,02:45,Southbound,Left,23.3
0508,02:50,Southbound,Left,30.1
0508,02:55,Southbound,Left,27.9
0508,03:00,Southbound,Left,27.9
0508,03:05,Southbound,Left,22.9
0508,03:10,Southbound,Left,13.3
0508,03:15,Southbound,Left,23.7
0508,03:20,Southbound,Left,46.4
0508,03:25,Southbound,Left,54.0
0508,03:30,Southbound,Left,46.8
0508,03:35,Southbound,Left,36.1
0508,03:40,Southbound,Left,40.8
0508,03:45,Southbound,Left,40.2
0508,03:50,Southbound,Left,18.1
0508,03:55,Southbound,Left,18.1
0508,04:00,Southbound,Left,24.3
0508,04:05,Southbound,Left,17.3
0508,04:10,Southbound,Left,23.3
0508,04:15,Southbound,Left,36.3
0508,04:20,Southbound,Left,53.4
0508,04:25,Southbound,Left,53.4
0508,04:30,Southbound,Left,46.8
0508,04:35,Southbound,Left,35.7
0508,04:40,Southbound,Left,17.9
0508,04:45,Southbound,Left,44.8
0508,04:50,Southbound,Left,53.6
0508,04:55,Southbound,Left,45.8
0508,05:00,Southbound,Left,42.4
0508,05:05,Southbound,Left,22.5
0508,05:10,Southbound,Left,12.7
0508,05:15,Southbound,Left,29.1
0508,05:20,Southbound,Left,36.5
0508,05:25,Southbound,Left,54.0
0508,05:30,Southbound,Left,46.4
0508,05:35,Southbound,Left,23.1
0508,05:40,Southbound,Left,46.6
0508,05:45,Southbound,Left,59.2
0508,05:50,Southbound,Left,46.9
0508,05:55,Southbound,Left,52.6
0508,06:00,Southbound,Left,65.7
0508,06:05,Southbound,Left,65.5
0508,06:10,Southbound,Left,59.8
0508,06:15,Southbound,Left,109.0
0508,06:20,Southbound,Left,60.8
0508,06:25,Southbound,Left,64.1
0508,06:30,Southbound,Left,75.7
0508,06:35,Southbound,Left,83.9
0508,06:40,Southbound,Left,71.6
0508,06:45,Southbound,Left,90.4
0508,06:50,Southbound,Left,107.2
0508,06:55,Southbound,Left,96.8
0508,07:00,Southbound,Left,119.8
0508,07:05,Southbound,Left,93.1
0508,07:10,Southbound,Left,65.9
0508,07:15,Southbound,Left,82.5
0508,07:20,Southbound,Left,100.4
0508,07:25,Southbound,Left,91.0
0508,07:30,Southbound,Left,88.4
0508,07:35,Southbound,Left,104.6
0508,07:40,Southbound,Left,92.2
0508,07:45,Southbound,Left,93.0
0508,07:50,Southbound,Left,112.0
0508,07:55,Southbound,Left,95.4
0508,08:00,Southbound,Left,73.5
0508,08:05,Southbound,Left,66.7
0508,08:10,Southbound,Left,132.5
0508,08:15,Southbound,Left,137.5
0508,08:20,Southbound,Left,78.3
0508,08:25,Southbound,Left,93.2
0508,08:30,Southbound,Left,93.2
0508,08:35,Southbound,Left,83.7
0508,08:40,Southbound,Left,115.3
0508,08:45,Southbound,Left,133.5
0508,08:50,Southbound,Left,97.1
0508,08:55,Southbound,Left,109.4
0508,09:00,Southbound,Left,154.0
0508,09:05,Southbound,Left,133.7
0508,09:10,Southbound,Left,75.5
0508,09:15,Southbound,Left,58.8
0508,09:20,Southbound,Left,83.7
0508,09:25,Southbound,Left,89.8
0508,09:30,Southbound,Left,100.0
0508,09:35,Southbound,Left,107.0
0508,09:40,Southbound,Left,111.9
0508,09:45,Southbound,Left,131.1
0508,09:50,Southbound,Left,104.6
0508,09:55,Southbound,Left,81.9
0508,10:00,Southbound,Left,67.5
0508,10:05,Southbound,Left,95.1
0508,10:10,Southbound,Left,106.8
0508,10:15,Southbound,Left,137.1
0508,10:20,Southbound,Left,143.2
0508,10:25,Southbound,Left,139.6
0508,10:30,Southbound,Left,112.2
0508,10:35,Southbound,Left,64.5
0508,10:40,Southbound,Left,82.9
0508,10:45,Southbound,Left,106.6
0508,10:50,Southbound,Left,145.6
0508,10:55,Southbound,Left,179.7
0508,11:00,Southbound,Left,128.5
0508,11:05,Southbound,Left,82.7
0508,11:10,Southbound,Left,91.4
0508,11:15,Southbound,Left,103.0
0508,11:20,Southbound,Left,130.8
0508,11:25,Southbound,Left,144.8
0508,11:30,Southbound,Left,101.4
0508,11:35,Southbound,Left,109.8
0508,11:40,Southbound,Left,139.8
0508,11:45,Southbound,Left,135.6
0508,11:50,Southbound,Left,125.3
0508,11:55,Southbound,Left,112.1
0508,12:00,Southbound,Left,77.3
0508,12:05,Southbound,Left,95.2
0508,12:10,Southbound,Left,140.7
0508,12:15,Southbound,Left,148.0
0508,12:20,Southbound,Left,141.8
0508,12:25,Southbound,Left,125.1
0508,12:30,Southbound,Left,92.0
0508,12:35,Southbound,Left,139.3
0508,12:40,Southbound,Left,144.8
0508,12:45,Southbound,Left,114.1
0508,12:50,Southbound,Left,164.9
0508,12:55,Southbound,Left,176.3
0508,13:00,Southbound,Left,126.3
0508,13:05,Southbound,Left,109.0
0508,13:10,Southbound,Left,83.7
0508,13:15,Southbound,Left,63.5
0508,13:20,Southbound,Left,69.5
0508,13:25,Southbound,Left,129.4
0508,13:30,Southbound,Left,155.0
0508,13:35,Southbound,Left,141.2
0508,13:40,Southbound,Left,136.3
0508,13:45,Southbound,Left,159.0
0508,13:50,Southbound,Left,122.7
0508,13:55,Southbound,Left,110.2
0508,14:00,Southbound,Left,130.3
0508,14:05,Southbound,Left,153.4
0508,14:10,Southbound,Left,174.5
0508,14:15,Southbound,Left,160.2
0508,14:20,Southbound,Left,120.5
0508,14:25,Southbound,Left,101.6
0508,14:30,Southbound,Left,101.2
0508,14:35,Southbound,Left,67.5
0508,14:40,Southbound,Left,102.6
0508,14:45,Southbound,Left,146.8
0508,14:50,Southbound,Left,116.5
0508,14:55,Southbound,Left,100.4
0508,15:00,Southbound,Left,92.7
0508,15:05,Southbound,Left,65.0
0508,15:10,Southbound,Left,73.5
0508,15:15,Southbound,Left,132.3
0508,15:20,Southbound,Left,153.6
0508,15:25,Southbound,Left,122.1
0508,15:30,Southbound,Left,84.9
0508,15:35,Southbound,Left,84.7
0508,15:40,Southbound,Left,100.8
0508,15:45,Southbound,Left,117.9
0508,15:50,Southbound,Left,155.2
0508,15:55,Southbound,Left,198.8
0508,16:00,Southbound,Left,240.0
0508,16:05,Southbound,Left,236.5
0508,16:10,Southbound,Left,175.1
0508,16:15,Southbound,Left,319.5
0508,16:20,Southbound,Left,389.8
0508,16:25,Southbound,Left,218.0
0508,16:30,Southbound,Left,236.9
0508,16:35,Southbound,Left,225.3
0508,16:40,Southbound,Left,192.8
0508,16:45,Southbound,Left,119.5
0508,16:50,Southbound,Left,105.0
0508,16:55,Southbound,Left,136.0
0508,17:00,Southbound,Left,206.6
0508,17:05,Southbound,Left,214.1
0508,17:10,Southbound,Left,123.1
0508,17:15,Southbound,Left,160.5
0508,17:20,Southbound,Left,193.0
0508,17:25,Southbound,Left,147.2
0508,17:30,Southbound,Left,146.6
0508,17:35,Southbound,Left,170.9
0508,17:40,Southbound,Left,156.3
0508,17:45,Southbound,Left,136.1
0508,17:50,Southbound,Left,136.5
0508,17:55,Southbound,Left,151.6
0508,18:00,Southbound,Left,190.7
0508,18:05,Southbound,Left,144.1
0508,18:10,Southbound,Left,133.7
0508,18:15,Southbound,Left,160.0
0508,18:20,Southbound,Left,131.5
0508,18:25,Southbound,Left,138.8
0508,18:30,Southbound,Left,282.9
0508,18:35,Southbound,Left,464.4
0508,18:40,Southbound,Left,378.7
0508,18:45,Southbound,Left,232.7
0508,18:50,Southbound,Left,208.2
0508,18:55,Southbound,Left,182.3
0508,19:00,Southbound,Left,124.5
0508,19:05,Southbound,Left,131.7
0508,19:10,Southbound,Left,187.3
0508,19:15,Southbound,Left,168.5
0508,19:20,Southbound,Left,132.3
0508,19:25,Southbound,Left,145.2
0508,19:30,Southbound,Left,137.5
0508,19:35,Southbound,Left,139.0
0508,19:40,Southbound,Left,121.7
0508,19:45,Southbound,Left,190.9
0508,19:50,Southbound,Left,170.5
0508,19:55,Southbound,Left,104.4
0508,20:00,Southbound,Left,132.3
0508,20:05,Southbound,Left,149.8
0508,20:10,Southbound,Left,136.4
0508,20:15,Southbound,Left,160.4
0508,20:20,Southbound,Left,147.2
0508,20:25,Southbound,Left,101.8
0508,20:30,Southbound,Left,92.0
0508,20:35,Southbound,Left,134.0
0508,20:40,Southbound,Left,127.3
0508,20:45,Southbound,Left,107.4
0508,20:50,Southbound,Left,118.3
0508,20:55,Southbound,Left,113.9
0508,21:00,Southbound,Left,144.2
0508,21:05,Southbound,Left,153.6
0508,21:10,Southbound,Left,106.6
0508,21:15,Southbound,Left,71.7
0508,21:20,Southbound,Left,108.6
0508,21:25,Southbound,Left,124.8
0508,21:30,Southbound,Left,107.4
0508,21:35,Southbound,Left,123.5
0508,21:40,Southbound,Left,141.2
0508,21:45,Southbound,Left,106.8
0508,21:50,Southbound,Left,53.7
0508,21:55,Southbound,Left,36.1
0508,22:00,Southbound,Left,17.5
0508,22:05,Southbound,Left,
0508,22:10,Southbound,Left,23.7
0508,22:15,Southbound,Left,35.4
0508,22:20,Southbound,Left,36.9
0508,22:25,Southbound,Left,70.3
0508,22:30,Southbound,Left,111.2
0508,22:35,Southbound,Left,102.4
0508,22:40,Southbound,Left,129.9
0508,22:45,Southbound,Left,118.9
0508,22:50,Southbound,Left,95.8
0508,22:55,Southbound,Left,107.4
0508,23:00,Southbound,Left,114.5
0508,23:05,Southbound,Left,105.3
0508,23:10,Southbound,Left,195.0
0508,23:15,Southbound,Left,210.2
0508,23:20,Southbound,Left,130.5
0508,23:25,Southbound,Left,113.7
0508,23:30,Southbound,Left,107.1
0508,23:35,Southbound,Left,127.7
0508,23:40,Southbound,Left,119.3
0508,23:45,Southbound,Left,107.6
0508,23:50,Southbound,Left,71.3
0508,23:55,Southbound,Left,83.7
0508,00:00,Southbound,Thru,151.1
0508,00:05,Southbound,Thru,632.2
0508,00:10,Southbound,Thru,620.2
0508,00:15,Southbound,Thru,114.0
0508,00:20,Southbound,Thru,111.3
0508,00:25,Southbound,Thru,165.0
0508,00:30,Southbound,Thru,181.8
0508,00:35,Southbound,Thru,100.1
0508,00:40,Southbound,Thru,64.3
0508,00:45,Southbound,Thru,75.5
0508,00:50,Southbound,Thru,65.6
0508,00:55,Southbound,Thru,52.1
0508,01:00,Southbound,Thru,56.3
0508,01:05,Southbound,Thru,59.4
0508,01:10,Southbound,Thru,102.7
0508,01:15,Southbound,Thru,72.2
0508,01:20,Southbound,Thru,67.6
0508,01:25,Southbound,Thru,90.1
0508,01:30,Southbound,Thru,86.8
0508,01:35,Southbound,Thru,74.9
0508,01:40,Southbound,Thru,74.7
0508,01:45,Southbound,Thru,72.9
0508,01:50,Southbound,Thru,51.2
0508,01:55,Southbound,Thru,75.1
0508,02:00,Southbound,Thru,98.7
0508,02:05,Southbound,Thru,86.8
0508,02:10,Southbound,Thru,69.6
0508,02:15,Southbound,Thru,52.0
0508,02:20,Southbound,Thru,74.2
0508,02:25,Southbound,Thru,52.3
0508,02:30,Southbound,Thru,55.0
0508,02:35,Southbound,Thru,63.0
0508,02:40,Southbound,Thru,60.3
0508,02:45,Southbound,Thru,30.5
0508,02:50,Southbound,Thru,47.7
0508,02:55,Southbound,Thru,58.3
0508,03:00,Southbound,Thru,81.5
0508,03:05,Southbound,Thru,90.1
0508,03:10,Southbound,Thru,57.0
0508,03:15,Southbound,Thru,52.3
0508,03:20,Southbound,Thru,48.4
0508,03:25,Southbound,Thru,54.1
0508,03:30,Southbound,Thru,71.6
0508,03:35,Southbound,Thru,37.1
0508,03:40,Southbound,Thru,43.7
0508,03:45,Southbound,Thru,49.7
0508,03:50,Southbound,Thru,51.0
0508,03:55,Southbound,Thru,43.7
0508,04:00,Southbound,Thru,34.5
0508,04:05,Southbound,Thru,31.1
0508,04:10,Southbound,Thru,13.3
0508,04:15,Southbound,Thru,18.6
0508,04:20,Southbound,Thru,41.7
0508,04:25,Southbound,Thru,51.7
0508,04:30,Southbound,Thru,38.7
0508,04:35,Southbound,Thru,41.7
0508,04:40,Southbound,Thru,66.9
0508,04:45,Southbound,Thru,80.2
0508,04:50,Southbound,Thru,92.1
0508,04:55,Southbound,Thru,76.9
0508,05:00,Southbound,Thru,34.5
0508,05:05,Southbound,Thru,52.0
0508,05:10,Southbound,Thru,62.3
0508,05:15,Southbound,Thru,51.7
0508,05:20,Southbound,Thru,93.4
0508,05:25,Southbound,Thru,134.5
0508,05:30,Southbound,Thru,104.7
0508,05:35,Southbound,Thru,93.4
0508,05:40,Southbound,Thru,114.0
0508,05:45,Southbound,Thru,158.4
0508,05:50,Southbound,Thru,139.8
0508,05:55,Southbound,Thru,121.9
0508,06:00,Southbound,Thru,135.8
0508,06:05,Southbound,Thru,159.7
0508,06:10,Southbound,Thru,208.7
0508,06:15,Southbound,Thru,240.1
0508,06:20,Southbound,Thru,269.0
0508,06:25,Southbound,Thru,400.2
0508,06:30,Southbound,Thru,383.0
0508,06:35,Southbound,Thru,269.0
0508,06:40,Southbound,Thru,349.2
0508,06:45,Southbound,Thru,461.2
0508,06:50,Southbound,Thru,423.6
0508,06:55,Southbound,Thru,367.6
0508,07:00,Southbound,Thru,419.5
0508,07:05,Southbound,Thru,514.9
0508,07:10,Southbound,Thru,501.0
0508,07:15,Southbound,Thru,421.4
0508,07:20,Southbound,Thru,398.3
0508,07:25,Southbound,Thru,644.6
0508,07:30,Southbound,Thru,681.9
0508,07:35,Southbound,Thru,470.5
0508,07:40,Southbound,Thru,411.5
0508,07:45,Southbound,Thru,505.6
0508,07:50,Southbound,Thru,552.0
0508,07:55,Southbound,Thru,449.3
0508,08:00,Southbound,Thru,599.0
0508,08:05,Southbound,Thru,522.2
0508,08:10,Southbound,Thru,493.0
0508,08:15,Southbound,Thru,549.3
0508,08:20,Southbound,Thru,448.0
0508,08:25,Southbound,Thru,420.8
0508,08:30,Southbound,Thru,400.8
0508,08:35,Southbound,Thru,402.9
0508,08:40,Southbound,Thru,489.7
0508,08:45,Southbound,Thru,579.8
0508,08:50,Southbound,Thru,610.3
0508,08:55,Southbound,Thru,547.8
0508,09:00,Southbound,Thru,518.9
0508,09:05,Southbound,Thru,520.6
0508,09:10,Southbound,Thru,433.4
0508,09:15,Southbound,Thru,424.1
0508,09:20,Southbound,Thru,530.8
0508,09:25,Southbound,Thru,551.3
0508,09:30,Southbound,Thru,524.8
0508,09:35,Southbound,Thru,498.3
0508,09:40,Southbound,Thru,413.0
0508,09:45,Southbound,Thru,463.2
0508,09:50,Southbound,Thru,469.2
0508,09:55,Southbound,Thru,259.8
0508,10:00,Southbound,Thru,432.1
0508,10:05,Southbound,Thru,449.3
0508,10:10,Southbound,Thru,480.4
0508,10:15,Southbound,Thru,561.9
0508,10:20,Southbound,Thru,573.9
0508,10:25,Southbound,Thru,509.6
0508,10:30,Southbound,Thru,383.7
0508,10:35,Southbound,Thru,334.6
0508,10:40,Southbound,Thru,446.0
0508,10:45,Southbound,Thru,556.6
0508,10:50,Southbound,Thru,551.9
0508,10:55,Southbound,Thru,515.1
0508,11:00,Southbound,Thru,473.8
0508,11:05,Southbound,Thru,457.9
0508,11:10,Southbound,Thru,461.9
0508,11:15,Southbound,Thru,457.2
0508,11:20,Southbound,Thru,511.6
0508,11:25,Southbound,Thru,514.2
0508,11:30,Southbound,Thru,475.1
0508,11:35,Southbound,Thru,518.2
0508,11:40,Southbound,Thru,534.1
0508,11:45,Southbound,Thru,468.5
0508,11:50,Southbound,Thru,532.1
0508,11:55,Southbound,Thru,485.7
0508,12:00,Southbound,Thru,499.0
0508,12:05,Southbound,Thru,584.5
0508,12:10,Southbound,Thru,548.7
0508,12:15,Southbound,Thru,518.9
0508,12:20,Southbound,Thru,556.6
0508,12:25,Southbound,Thru,514.9
0508,12:30,Southbound,Thru,375.9
0508,12:35,Southbound,Thru,332.0
0508,12:40,Southbound,Thru,503.0
0508,12:45,Southbound,Thru,660.0
0508,12:50,Southbound,Thru,669.9
0508,12:55,Southbound,Thru,629.5
0508,13:00,Southbound,Thru,635.3
0508,13:05,Southbound,Thru,591.6
0508,13:10,Southbound,Thru,503.0
0508,13:15,Southbound,Thru,461.2
0508,13:20,Southbound,Thru,523.5
0508,13:25,Southbound,Thru,565.2
0508,13:30,Southbound,Thru,609.6
0508,13:35,Southbound,Thru,661.3
0508,13:40,Southbound,Thru,577.8
0508,13:45,Southbound,Thru,660.0
0508,13:50,Southbound,Thru,580.5
0508,13:55,Southbound,Thru,458.6
0508,14:00,Southbound,Thru,535.4
0508,14:05,Southbound,Thru,595.1
0508,14:10,Southbound,Thru,709.0
0508,14:15,Southbound,Thru,761.8
0508,14:20,Southbound,Thru,601.7
0508,14:25,Southbound,Thru,465.2
0508,14:30,Southbound,Thru,422.8
0508,14:35,Southbound,Thru,417.5
0508,14:40,Southbound,Thru,532.8
0508,14:45,Southbound,Thru,675.9
0508,14:50,Southbound,Thru,608.1
0508,14:55,Southbound,Thru,627.3
0508,15:00,Southbound,Thru,662.0
0508,15:05,Southbound,Thru,556.6
0508,15:10,Southbound,Thru,888.0
0508,15:15,Southbound,Thru,1125.2
0508,15:20,Southbound,Thru,1113.3
0508,15:25,Southbound,Thru,1308.9
0508,15:30,Southbound,Thru,1353.1
0508,15:35,Southbound,Thru,1251.1
0508,15:40,Southbound,Thru,801.2
0508,15:45,Southbound,Thru,622.2
0508,15:50,Southbound,Thru,656.0
0508,15:55,Southbound,Thru,715.7
0508,16:00,Southbound,Thru,1407.5
0508,16:05,Southbound,Thru,1243.1
0508,16:10,Southbound,Thru,625.5
0508,16:15,Southbound,Thru,671.9
0508,16:20,Southbound,Thru,720.3
0508,16:25,Southbound,Thru,662.7
0508,16:30,Southbound,Thru,871.0
0508,16:35,Southbound,Thru,911.8
0508,16:40,Southbound,Thru,796.5
0508,16:45,Southbound,Thru,542.7
0508,16:50,Southbound,Thru,681.9
0508,16:55,Southbound,Thru,925.7
0508,17:00,Southbound,Thru,1171.6
0508,17:05,Southbound,Thru,1110.6
0508,17:10,Southbound,Thru,683.9
0508,17:15,Southbound,Thru,572.5
0508,17:20,Southbound,Thru,760.1
0508,17:25,Southbound,Thru,778.6
0508,17:30,Southbound,Thru,729.6
0508,17:35,Southbound,Thru,611.6
0508,17:40,Southbound,Thru,491.4
0508,17:45,Southbound,Thru,793.2
0508,17:50,Southbound,Thru,760.7
0508,17:55,Southbound,Thru,609.6
0508,18:00,Southbound,Thru,634.8
0508,18:05,Southbound,Thru,531.4
0508,18:10,Southbound,Thru,448.0
0508,18:15,Southbound,Thru,666.9
0508,18:20,Southbound,Thru,587.1
0508,18:25,Southbound,Thru,524.2
0508,18:30,Southbound,Thru,846.9
0508,18:35,Southbound,Thru,1127.2
0508,18:40,Southbound,Thru,1019.2
0508,18:45,Southbound,Thru,794.5
0508,18:50,Southbound,Thru,599.6
0508,18:55,Southbound,Thru,584.9
0508,19:00,Southbound,Thru,597.7
0508,19:05,Southbound,Thru,559.3
0508,19:10,Southbound,Thru,507.6
0508,19:15,Southbound,Thru,534.1
0508,19:20,Southbound,Thru,569.9
0508,19:25,Southbound,Thru,583.1
0508,19:30,Southbound,Thru,687.8
0508,19:35,Southbound,Thru,650.7
0508,19:40,Southbound,Thru,596.4
0508,19:45,Southbound,Thru,621.6
0508,19:50,Southbound,Thru,599.0
0508,19:55,Southbound,Thru,493.7
0508,20:00,Southbound,Thru,585.1
0508,20:05,Southbound,Thru,545.4
0508,20:10,Southbound,Thru,476.4
0508,20:15,Southbound,Thru,553.3
0508,20:20,Southbound,Thru,522.8
0508,20:25,Southbound,Thru,414.2
0508,20:30,Southbound,Thru,529.6
0508,20:35,Southbound,Thru,537.4
0508,20:40,Southbound,Thru,467.2
0508,20:45,Southbound,Thru,505.6
0508,20:50,Southbound,Thru,490.4
0508,20:55,Southbound,Thru,397.6
0508,21:00,Southbound,Thru,389.6
0508,21:05,Southbound,Thru,427.8
0508,21:10,Southbound,Thru,341.9
0508,21:15,Southbound,Thru,366.4
0508,21:20,Southbound,Thru,499.0
0508,21:25,Southbound,Thru,442.7
0508,21:30,Southbound,Thru,322.1
0508,21:35,Southbound,Thru,389.6
0508,21:40,Southbound,Thru,434.2
0508,21:45,Southbound,Thru,326.7
0508,21:50,Southbound,Thru,359.2
0508,21:55,Southbound,Thru,355.2
0508,22:00,Southbound,Thru,297.5
0508,22:05,Southbound,Thru,369.8
0508,22:10,Southbound,Thru,347.2
0508,22:15,Southbound,Thru,273.0
0508,22:20,Southbound,Thru,230.6
0508,22:25,Southbound,Thru,344.6
0508,22:30,Southbound,Thru,459.9
0508,22:35,Southbound,Thru,363.8
0508,22:40,Southbound,Thru,247.2
0508,22:45,Southbound,Thru,284.9
0508,22:50,Southbound,Thru,404.0
0508,22:55,Southbound,Thru,423.2
0508,23:00,Southbound,Thru,338.0
0508,23:05,Southbound,Thru,355.2
0508,23:10,Southbound,Thru,290.2
0508,23:15,Southbound,Thru,212.7
0508,23:20,Southbound,Thru,281.0
0508,23:25,Southbound,Thru,303.2
0508,23:30,Southbound,Thru,283.0
0508,23:35,Southbound,Thru,323.4
0508,23:40,Southbound,Thru,261.7
0508,23:45,Southbound,Thru,220.7
0508,23:50,Southbound,Thru,217.4
0508,23:55,Southbound,Thru,273.0
0508,00:00,Westbound,Left,75.5
0508,00:05,Westbound,Left,50.0
0508,00:10,Westbound,Left,59.3
0508,00:15,Westbound,Left,44.3
0508,00:20,Westbound,Left,41.2
0508,00:25,Westbound,Left,30.4
0508,00:30,Westbound,Left,36.6
0508,00:35,Westbound,Left,35.6
0508,00:40,Westbound,Left,31.5
0508,00:45,Westbound,Left,38.1
0508,00:50,Westbound,Left,41.6
0508,00:55,Westbound,Left,53.3
0508,01:00,Westbound,Left,60.1
0508,01:05,Westbound,Left,59.2
0508,01:10,Westbound,Left,64.3
0508,01:15,Westbound,Left,53.1
0508,01:20,Westbound,Left,31.9
0508,01:25,Westbound,Left,24.0
0508,01:30,Westbound,Left,20.8
0508,01:35,Westbound,Left,19.6
0508,01:40,Westbound,Left,29.2
0508,01:45,Westbound,Left,37.1
0508,01:50,Westbound,Left,52.0
0508,01:55,Westbound,Left,47.4
0508,02:00,Westbound,Left,52.4
0508,02:05,Westbound,Left,53.5
0508,02:10,Westbound,Left,48.5
0508,02:15,Westbound,Left,40.8
0508,02:20,Westbound,Left,23.3
0508,02:25,Westbound,Left,19.9
0508,02:30,Westbound,Left,31.3
0508,02:35,Westbound,Left,47.4
0508,02:40,Westbound,Left,57.8
0508,02:45,Westbound,Left,48.7
0508,02:50,Westbound,Left,32.2
0508,02:55,Westbound,Left,38.0
0508,03:00,Westbound,Left,48.5
0508,03:05,Westbound,Left,46.4
0508,03:10,Westbound,Left,41.0
0508,03:15,Westbound,Left,35.0
0508,03:20,Westbound,Left,15.7
0508,03:25,Westbound,Left,13.1
0508,03:30,Westbound,Left,14.9
0508,03:35,Westbound,Left,12.3
0508,03:40,Westbound,Left,13.5
0508,03:45,Westbound,Left,7.3
0508,03:50,Westbound,Left,11.0
0508,03:55,Westbound,Left,11.7
0508,04:00,Westbound,Left,10.2
0508,04:05,Westbound,Left,7.2
0508,04:10,Westbound,Left,24.1
0508,04:15,Westbound,Left,23.2
0508,04:20,Westbound,Left,25.8
0508,04:25,Westbound,Left,30.8
0508,04:30,Westbound,Left,16.0
0508,04:35,Westbound,Left,12.1
0508,04:40,Westbound,Left,14.2
0508,04:45,Westbound,Left,16.1
0508,04:50,Westbound,Left,24.0
0508,04:55,Westbound,Left,29.7
0508,05:00,Westbound,Left,22.9
0508,05:05,Westbound,Left,9.1
0508,05:10,Westbound,Left,20.3
0508,05:15,Westbound,Left,18.2
0508,05:20,Westbound,Left,16.6
0508,05:25,Westbound,Left,36.5
0508,05:30,Westbound,Left,31.6
0508,05:35,Westbound,Left,15.6
0508,05:40,Westbound,Left,14.0
0508,05:45,Westbound,Left,20.5
0508,05:50,Westbound,Left,29.1
0508,05:55,Westbound,Left,28.1
0508,06:00,Westbound,Left,35.7
0508,06:05,Westbound,Left,35.7
0508,06:10,Westbound,Left,29.4
0508,06:15,Westbound,Left,36.2
0508,06:20,Westbound,Left,37.2
0508,06:25,Westbound,Left,40.8
