time_5min,approach,movement,total_vph
21:00,Eastbound,Left,151.1
21:05,Eastbound,Left,138.6
21:10,Eastbound,Left,114.7
21:15,Eastbound,Left,145.3
21:20,Eastbound,Left,166.7
21:25,Eastbound,Left,114.7
21:30,Eastbound,Left,114.4
21:35,Eastbound,Left,114.0
21:40,Eastbound,Left,97.9
21:45,Eastbound,Left,95.0
21:50,Eastbound,Left,165.8
21:55,Eastbound,Left,207.7
22:00,Eastbound,Left,275.8
22:05,Eastbound,Left,295.9
22:10,Eastbound,Left,236.9
22:15,Eastbound,Left,162.6
22:20,Eastbound,Left,113.7
22:25,Eastbound,Left,115.6
22:30,Eastbound,Left,126.2
22:35,Eastbound,Left,123.8
22:40,Eastbound,Left,76.8
22:45,Eastbound,Left,89.3
22:50,Eastbound,Left,95.8
22:55,Eastbound,Left,87.2
23:00,Eastbound,Left,
23:05,Eastbound,Left,
23:10,Eastbound,Left,85.3
23:15,Eastbound,Left,
23:20,Eastbound,Left,76.6
23:25,Eastbound,Left,72.5
23:30,Eastbound,Left,63.8
23:35,Eastbound,Left,
23:40,Eastbound,Left,
23:45,Eastbound,Left,48.5
23:50,Eastbound,Left,33.2
23:55,Eastbound,Left,
