time_15min,direction,sensor,vph_raw
22:00,Eastbound,advance-stopbar,279.3
22:15,Eastbound,advance-stopbar,339.0
22:30,Eastbound,advance-stopbar,332.2
22:45,Eastbound,advance-stopbar,240.7
23:00,Eastbound,advance-stopbar,181.8
23:15,Eastbound,advance-stopbar,173.2
23:30,Eastbound,advance-stopbar,161.8
23:45,Eastbound,advance-stopbar,
00:00,Westbound,advance-stopbar,248.5
00:15,Westbound,advance-stopbar,184.6
00:30,Westbound,advance-stopbar,89.3
00:45,Westbound,advance-stopbar,81.7
01:00,Westbound,advance-stopbar,98.9
01:15,Westbound,advance-stopbar,107.1
01:30,Westbound,advance-stopbar,83.9
01:45,Westbound,advance-stopbar,52.4
02:00,Westbound,advance-stopbar,54.9
02:15,Westbound,advance-stopbar,66.4
02:30,Westbound,advance-stopbar,38.1
02:45,Westbound,advance-stopbar,37.4
03:00,Westbound,advance-stopbar,85.0
03:15,Westbound,advance-stopbar,63.9
03:30,Westbound,advance-stopbar,30.6
03:45,Westbound,advance-stopbar,40.3
04:00,Westbound,advance-stopbar,45.6
04:15,Westbound,advance-stopbar,79.9
04:30,Westbound,advance-stopbar,92.1
04:45,Westbound,advance-stopbar,76.7
05:00,Westbound,advance-stopbar,85.0
05:15,Westbound,advance-stopbar,114.7
05:30,Westbound,advance-stopbar,202.9
05:45,Westbound,advance-stopbar,184.6
06:00,Westbound,advance-stopbar,127.1
06:15,Westbound,advance-stopbar,208.6
06:30,Westbound,advance-stopbar,253.2
06:45,Westbound,advance-stopbar,326.5
07:00,Westbound,advance-stopbar,529.5
07:15,Westbound,advance-stopbar,686.3
07:30,Westbound,advance-stopbar,755.6
07:45,Westbound,advance-stopbar,712.9
08:00,Westbound,advance-stopbar,657.3
08:15,Westbound,advance-stopbar,597.1
08:30,Westbound,advance-stopbar,698.8
08:45,Westbound,advance-stopbar,726.3
09:00,Westbound,advance-stopbar,792.7
09:15,Westbound,advance-stopbar,754.9
09:30,Westbound,advance-stopbar,653.7
09:45,Westbound,advance-stopbar,655.5
10:00,Westbound,advance-stopbar,594.8
10:15,Westbound,advance-stopbar,717.3
10:30,Westbound,advance-stopbar,785.2
10:45,Westbound,advance-stopbar,793.1
11:00,Westbound,advance-stopbar,877.4
11:15,Westbound,advance-stopbar,904.9
11:30,Westbound,advance-stopbar,907.1
11:45,Westbound,advance-stopbar,890.6
12:00,Westbound,advance-stopbar,789.9
12:15,Westbound,advance-stopbar,938.9
12:30,Westbound,advance-stopbar,1046.4
12:45,Westbound,advance-stopbar,1145.0
13:00,Westbound,advance-stopbar,1168.9
13:15,Westbound,advance-stopbar,1161.1
13:30,Westbound,advance-stopbar,1234.7
13:45,Westbound,advance-stopbar,1087.5
14:00,Westbound,advance-stopbar,884.5
14:15,Westbound,advance-stopbar,748.1
14:30,Westbound,advance-stopbar,838.8
14:45,Westbound,advance-stopbar,1110.7
15:00,Westbound,advance-stopbar,1104.6
15:15,Westbound,advance-stopbar,1051.8
15:30,Westbound,advance-stopbar,1012.5
15:45,Westbound,advance-stopbar,951.9
16:00,Westbound,advance-stopbar,1039.3
16:15,Westbound,advance-stopbar,1093.2
16:30,Westbound,advance-stopbar,1077.8
16:45,Westbound,advance-stopbar,1364.7
17:00,Westbound,advance-stopbar,1733.1
17:15,Westbound,advance-stopbar,1981.4
17:30,Westbound,advance-stopbar,1651.4
17:45,Westbound,advance-stopbar,1183.8
18:00,Westbound,advance-stopbar,1125.0
18:15,Westbound,advance-stopbar,1045.7
18:30,Westbound,advance-stopbar,968.6
18:45,Westbound,advance-stopbar,970.3
19:00,Westbound,advance-stopbar,999.2
19:15,Westbound,advance-stopbar,958.9
19:30,Westbound,advance-stopbar,902.8
19:45,Westbound,advance-stopbar,939.2
20:00,Westbound,advance-stopbar,952.8
20:15,Westbound,advance-stopbar,998.2
20:30,Westbound,advance-stopbar,890.4
20:45,Westbound,advance-stopbar,751.6
21:00,Westbound,advance-stopbar,672.3
21:15,Westbound,advance-stopbar,733.2
21:30,Westbound,advance-stopbar,917.1
21:45,Westbound,advance-stopbar,838.1
22:00,Westbound,advance-stopbar,648.4
22:15,Westbound,advance-stopbar,562.3
22:30,Westbound,advance-stopbar,545.5
22:45,Westbound,advance-stopbar,515.1
23:00,Westbound,advance-stopbar,488.7
23:15,Westbound,advance-stopbar,401.9
23:30,Westbound,advance-stopbar,479.5
23:45,Westbound,advance-stopbar,
