time_15min,direction,sensor,vph_raw
16:45,Northbound,advance-260ft,100.5
17:00,Northbound,advance-260ft,179.2
17:15,Northbound,advance-260ft,186.0
17:30,Northbound,advance-260ft,103.6
17:45,Northbound,advance-260ft,100.6
18:00,Northbound,advance-260ft,92.4
18:15,Northbound,advance-260ft,66.5
18:30,Northbound,advance-260ft,87.9
18:45,Northbound,advance-260ft,84.1
19:00,Northbound,advance-260ft,76.5
19:15,Northbound,advance-260ft,102.6
19:30,Northbound,advance-260ft,90.2
19:45,Northbound,advance-260ft,96.7
20:00,Northbound,advance-260ft,118.2
20:15,Northbound,advance-260ft,98.9
20:30,Northbound,advance-260ft,76.1
20:45,Northbound,advance-260ft,66.4
21:00,Northbound,advance-260ft,81.0
21:15,Northbound,advance-260ft,113.1
21:30,Northbound,advance-260ft,104.3
21:45,Northbound,advance-260ft,92.5
22:00,Northbound,advance-260ft,91.6
22:15,Northbound,advance-260ft,94.0
22:30,Northbound,advance-260ft,79.9
22:45,Northbound,advance-260ft,80.5
23:00,Northbound,advance-260ft,72.4
23:15,Northbound,advance-260ft,63.6
23:30,Northbound,advance-260ft,80.3
23:45,Northbound,advance-260ft,
00:00,Southbound,advance-260ft,64.7
00:15,Southbound,advance-260ft,47.7
00:30,Southbound,advance-260ft,24.0
00:45,Southbound,advance-260ft,27.0
01:00,Southbound,advance-260ft,23.2
01:15,Southbound,advance-260ft,18.9
01:30,Southbound,advance-260ft,17.8
01:45,Southbound,advance-260ft,9.9
02:00,Southbound,advance-260ft,5.2
02:15,Southbound,advance-260ft,5.3
02:30,Southbound,advance-260ft,9.2
02:45,Southbound,advance-260ft,13.1
03:00,Southbound,advance-260ft,7.7
03:15,Southbound,advance-260ft,7.5
03:30,Southbound,advance-260ft,6.4
03:45,Southbound,advance-260ft,8.2
04:00,Southbound,advance-260ft,10.3
04:15,Southbound,advance-260ft,20.4
04:30,Southbound,advance-260ft,25.8
04:45,Southbound,advance-260ft,23.3
05:00,Southbound,advance-260ft,44.6
05:15,Southbound,advance-260ft,55.5
05:30,Southbound,advance-260ft,62.7
05:45,Southbound,advance-260ft,66.5
06:00,Southbound,advance-260ft,106.4
06:15,Southbound,advance-260ft,122.1
06:30,Southbound,advance-260ft,130.8
06:45,Southbound,advance-260ft,185.9
07:00,Southbound,advance-260ft,170.8
07:15,Southbound,advance-260ft,130.4
07:30,Southbound,advance-260ft,117.7
07:45,Southbound,advance-260ft,112.4
08:00,Southbound,advance-260ft,80.5
08:15,Southbound,advance-260ft,110.1
08:30,Southbound,advance-260ft,209.9
08:45,Southbound,advance-260ft,236.0
09:00,Southbound,advance-260ft,259.5
09:15,Southbound,advance-260ft,274.0
09:30,Southbound,advance-260ft,228.3
09:45,Southbound,advance-260ft,315.6
10:00,Southbound,advance-260ft,384.4
10:15,Southbound,advance-260ft,316.0
10:30,Southbound,advance-260ft,341.3
10:45,Southbound,advance-260ft,342.2
11:00,Southbound,advance-260ft,423.0
11:15,Southbound,advance-260ft,444.4
11:30,Southbound,advance-260ft,265.2
11:45,Southbound,advance-260ft,246.2
12:00,Southbound,advance-260ft,252.9
12:15,Southbound,advance-260ft,268.3
12:30,Southbound,advance-260ft,456.8
12:45,Southbound,advance-260ft,652.2
13:00,Southbound,advance-260ft,555.5
13:15,Southbound,advance-260ft,308.8
13:30,Southbound,advance-260ft,273.7
13:45,Southbound,advance-260ft,374.7
14:00,Southbound,advance-260ft,359.1
14:15,Southbound,advance-260ft,276.8
14:30,Southbound,advance-260ft,287.0
14:45,Southbound,advance-260ft,345.7
15:00,Southbound,advance-260ft,276.9
15:15,Southbound,advance-260ft,267.8
15:30,Southbound,advance-260ft,305.1
15:45,Southbound,advance-260ft,245.7
16:00,Southbound,advance-260ft,269.9
16:15,Southbound,advance-260ft,350.1
16:30,Southbound,advance-260ft,361.9
16:45,Southbound,advance-260ft,388.6
17:00,Southbound,advance-260ft,517.7
17:15,Southbound,advance-260ft,610.5
17:30,Southbound,advance-260ft,506.4
17:45,Southbound,advance-260ft,334.1
18:00,Southbound,advance-260ft,266.8
18:15,Southbound,advance-260ft,360.0
18:30,Southbound,advance-260ft,447.0
18:45,Southbound,advance-260ft,369.8
19:00,Southbound,advance-260ft,386.6
19:15,Southbound,advance-260ft,400.8
19:30,Southbound,advance-260ft,338.4
19:45,Southbound,advance-260ft,418.1
20:00,Southbound,advance-260ft,402.6
20:15,Southbound,advance-260ft,431.3
20:30,Southbound,advance-260ft,423.4
20:45,Southbound,advance-260ft,339.0
21:00,Southbound,advance-260ft,354.9
21:15,Southbound,advance-260ft,354.8
21:30,Southbound,advance-260ft,322.1
21:45,Southbound,advance-260ft,306.0
22:00,Southbound,advance-260ft,284.9
22:15,Southbound,advance-260ft,305.4
22:30,Southbound,advance-260ft,283.0
22:45,Southbound,advance-260ft,231.9
23:00,Southbound,advance-260ft,237.6
23:15,Southbound,advance-260ft,206.6
23:30,Southbound,advance-260ft,166.4
23:45,Southbound,advance-260ft,154.0
