time_15min,direction,sensor,vph_raw
17:30,Southbound,advance-260ft,443.1
17:45,Southbound,advance-260ft,632.6
18:00,Southbound,advance-260ft,559.9
18:15,Southbound,advance-260ft,390.7
18:30,Southbound,advance-260ft,295.3
18:45,Southbound,advance-260ft,273.0
19:00,Southbound,advance-260ft,319.7
19:15,Southbound,advance-260ft,369.0
19:30,Southbound,advance-260ft,389.9
19:45,Southbound,advance-260ft,400.3
20:00,Southbound,advance-260ft,459.1
20:15,Southbound,advance-260ft,447.7
20:30,Southbound,advance-260ft,424.0
20:45,Southbound,advance-260ft,404.2
21:00,Southbound,advance-260ft,369.8
21:15,Southbound,advance-260ft,359.9
21:30,Southbound,advance-260ft,378.5
21:45,Southbound,advance-260ft,453.9
22:00,Southbound,advance-260ft,436.5
22:15,Southbound,advance-260ft,406.0
22:30,Southbound,advance-260ft,480.2
22:45,Southbound,advance-260ft,409.6
23:00,Southbound,advance-260ft,414.8
23:15,Southbound,advance-260ft,393.8
23:30,Southbound,advance-260ft,323.5
23:45,Southbound,advance-260ft,
