date,time_15min,direction,sensor,vph_raw
0505,13:45,Southbound,advance-260ft,433.4
0505,14:00,Southbound,advance-260ft,391.0
0505,14:15,Southbound,advance-260ft,332.2
0505,14:30,Southbound,advance-260ft,303.6
0505,14:45,Southbound,advance-260ft,298.4
0505,15:00,Southbound,advance-260ft,317.9
0505,15:15,Southbound,advance-260ft,360.1
0505,15:30,Southbound,advance-260ft,339.4
0505,15:45,Southbound,advance-260ft,336.8
0505,16:00,Southbound,advance-260ft,381.4
0505,16:15,Southbound,advance-260ft,434.2
0505,16:30,Southbound,advance-260ft,370.4
0505,16:45,Southbound,advance-260ft,408.6
0505,17:00,Southbound,advance-260ft,412.4
0505,17:15,Southbound,advance-260ft,224.6
0505,17:30,Southbound,advance-260ft,153.4
0505,17:45,Southbound,advance-260ft,158.8
0505,18:00,Southbound,advance-260ft,255.5
0505,18:15,Southbound,advance-260ft,300.3
0505,18:30,Southbound,advance-260ft,337.8
0505,18:45,Southbound,advance-260ft,328.9
0505,19:00,Southbound,advance-260ft,309.0
0505,19:15,Southbound,advance-260ft,303.2
0505,19:30,Southbound,advance-260ft,251.8
0505,19:45,Southbound,advance-260ft,248.6
0505,20:00,Southbound,advance-260ft,239.6
0505,20:15,Southbound,advance-260ft,230.3
0505,20:30,Southbound,advance-260ft,242.3
0505,20:45,Southbound,advance-260ft,244.7
0505,21:00,Southbound,advance-260ft,259.1
0505,21:15,Southbound,advance-260ft,279.7
0505,21:30,Southbound,advance-260ft,270.4
0505,21:45,Southbound,advance-260ft,248.3
0505,22:00,Southbound,advance-260ft,256.2
0505,22:15,Southbound,advance-260ft,240.1
0505,22:30,Southbound,advance-260ft,198.2
0505,22:45,Southbound,advance-260ft,112.9
0505,23:00,Southbound,advance-260ft,29.4
0505,23:15,Southbound,advance-260ft,
0505,23:30,Southbound,advance-260ft,
0505,23:45,Southbound,advance-260ft,
0505,00:00,Northbound,matrix,
0505,00:15,Northbound,matrix,
0505,00:30,Northbound,matrix,
0505,00:45,Northbound,matrix,
0505,01:00,Northbound,matrix,
0505,01:15,Northbound,matrix,
0505,01:30,Northbound,matrix,
0505,01:45,Northbound,matrix,
0505,02:00,Northbound,matrix,
0505,02:15,Northbound,matrix,
0505,02:30,Northbound,matrix,
0505,02:45,Northbound,matrix,
0505,03:00,Northbound,matrix,
0505,03:15,Northbound,matrix,
0505,03:30,Northbound,matrix,
0505,03:45,Northbound,matrix,
0505,04:00,Northbound,matrix,
0505,04:15,Northbound,matrix,
0505,04:30,Northbound,matrix,183.6
0505,04:45,Northbound,matrix,200.4
0505,05:00,Northbound,matrix,226.1
0505,05:15,Northbound,matrix,289.5
0505,05:30,Northbound,matrix,468.1
0505,05:45,Northbound,matrix,517.4
0505,06:00,Northbound,matrix,533.5
0505,06:15,Northbound,matrix,621.4
0505,06:30,Northbound,matrix,866.3
0505,06:45,Northbound,matrix,1085.9
0505,07:00,Northbound,matrix,1280.7
0505,07:15,Northbound,matrix,1635.8
0505,07:30,Northbound,matrix,1829.7
0505,07:45,Northbound,matrix,2071.1
0505,08:00,Northbound,matrix,2286.9
0505,08:15,Northbound,matrix,2358.8
0505,08:30,Northbound,matrix,2404.8
0505,08:45,Northbound,matrix,2331.7
0505,09:00,Northbound,matrix,2160.0
0505,09:15,Northbound,matrix,2083.9
0505,09:30,Northbound,matrix,1960.0
0505,09:45,Northbound,matrix,
0505,10:00,Northbound,matrix,
0505,10:15,Northbound,matrix,2090.8
0505,10:30,Northbound,matrix,1676.2
0505,10:45,Northbound,matrix,1831.9
0505,11:00,Northbound,matrix,1758.2
0505,11:15,Northbound,matrix,1716.5
0505,11:30,Northbound,matrix,1687.0
0505,11:45,Northbound,matrix,1733.6
0505,12:00,Northbound,matrix,1804.8
0505,12:15,Northbound,matrix,1804.1
0505,12:30,Northbound,matrix,
0505,12:45,Northbound,matrix,1806.2
0505,13:00,Northbound,matrix,1804.1
0505,13:15,Northbound,matrix,1901.1
0505,13:30,Northbound,matrix,1954.9
0505,13:45,Northbound,matrix,1984.3
0505,14:00,Northbound,matrix,1939.5
0505,14:15,Northbound,matrix,1849.0
0505,14:30,Northbound,matrix,1849.0
0505,14:45,Northbound,matrix,1890.8
0505,15:00,Northbound,matrix,1972.9
0505,15:15,Northbound,matrix,1863.9
0505,15:30,Northbound,matrix,1699.4
0505,15:45,Northbound,matrix,1784.9
0505,16:00,Northbound,matrix,2116.4
0505,16:15,Northbound,matrix,2518.3
0505,16:30,Northbound,matrix,2329.6
0505,16:45,Northbound,matrix,2867.5
0505,17:00,Northbound,matrix,2338.1
0505,17:15,Northbound,matrix,1955.8
0505,17:30,Northbound,matrix,2076.8
0505,17:45,Northbound,matrix,2062.6
0505,18:00,Northbound,matrix,1955.8
0505,18:15,Northbound,matrix,1799.8
0505,18:30,Northbound,matrix,1648.2
0505,18:45,Northbound,matrix,1700.9
0505,19:00,Northbound,matrix,1696.0
0505,19:15,Northbound,matrix,1579.8
0505,19:30,Northbound,matrix,1553.7
0505,19:45,Northbound,matrix,1460.2
0505,20:00,Northbound,matrix,1396.1
0505,20:15,Northbound,matrix,1374.3
0505,20:30,Northbound,matrix,1306.4
0505,20:45,Northbound,matrix,1306.4
0505,21:00,Northbound,matrix,1334.9
0505,21:15,Northbound,matrix,1243.7
0505,21:30,Northbound,matrix,1130.8
0505,21:45,Northbound,matrix,1107.0
0505,22:00,Northbound,matrix,993.6
0505,22:15,Northbound,matrix,900.5
0505,22:30,Northbound,matrix,894.8
0505,22:45,Northbound,matrix,721.1
0505,23:00,Northbound,matrix,
0505,23:15,Northbound,matrix,
0505,23:30,Northbound,matrix,
0505,23:45,Northbound,matrix,
0505,00:00,Southbound,matrix,385.1
0505,00:15,Southbound,matrix,292.4
0505,00:30,Southbound,matrix,237.4
0505,00:45,Southbound,matrix,232.6
0505,01:00,Southbound,matrix,207.9
0505,01:15,Southbound,matrix,261.8
0505,01:30,Southbound,matrix,271.4
0505,01:45,Southbound,matrix,244.1
0505,02:00,Southbound,matrix,242.5
0505,02:15,Southbound,matrix,192.6
0505,02:30,Southbound,matrix,152.8
0505,02:45,Southbound,matrix,121.5
0505,03:00,Southbound,matrix,146.4
0505,03:15,Southbound,matrix,171.3
0505,03:30,Southbound,matrix,152.8
0505,03:45,Southbound,matrix,138.6
0505,04:00,Southbound,matrix,140.0
0505,04:15,Southbound,matrix,161.4
0505,04:30,Southbound,matrix,239.7
0505,04:45,Southbound,matrix,272.0
0505,05:00,Southbound,matrix,335.9
0505,05:15,Southbound,matrix,443.3
0505,05:30,Southbound,matrix,625.8
0505,05:45,Southbound,matrix,751.0
0505,06:00,Southbound,matrix,864.2
0505,06:15,Southbound,matrix,1085.6
0505,06:30,Southbound,matrix,1320.6
0505,06:45,Southbound,matrix,1637.0
0505,07:00,Southbound,matrix,1735.0
0505,07:15,Southbound,matrix,1942.1
0505,07:30,Southbound,matrix,2035.3
0505,07:45,Southbound,matrix,1920.0
0505,08:00,Southbound,matrix,2093.3
0505,08:15,Southbound,matrix,2058.3
0505,08:30,Southbound,matrix,1994.6
0505,08:45,Southbound,matrix,2074.0
0505,09:00,Southbound,matrix,1853.7
0505,09:15,Southbound,matrix,1764.9
0505,09:30,Southbound,matrix,1813.9
0505,09:45,Southbound,matrix,1646.9
0505,10:00,Southbound,matrix,2817.2
0505,10:15,Southbound,matrix,2901.2
0505,10:30,Southbound,matrix,1831.9
0505,10:45,Southbound,matrix,1756.4
0505,11:00,Southbound,matrix,1624.2
0505,11:15,Southbound,matrix,1800.5
0505,11:30,Southbound,matrix,2062.6
0505,11:45,Southbound,matrix,2202.1
0505,12:00,Southbound,matrix,2163.7
0505,12:15,Southbound,matrix,1920.3
0505,12:30,Southbound,matrix,1837.6
0505,12:45,Southbound,matrix,2079.2
0505,13:00,Southbound,matrix,2036.9
0505,13:15,Southbound,matrix,2062.6
0505,13:30,Southbound,matrix,2225.4
0505,13:45,Southbound,matrix,2169.4
0505,14:00,Southbound,matrix,2098.5
0505,14:15,Southbound,matrix,2121.0
0505,14:30,Southbound,matrix,2240.6
0505,14:45,Southbound,matrix,2326.6
0505,15:00,Southbound,matrix,2247.7
0505,15:15,Southbound,matrix,2349.7
0505,15:30,Southbound,matrix,2652.2
0505,15:45,Southbound,matrix,2834.5
0505,16:00,Southbound,matrix,3221.2
0505,16:15,Southbound,matrix,3573.6
0505,16:30,Southbound,matrix,3422.6
0505,16:45,Southbound,matrix,4243.3
0505,17:00,Southbound,matrix,3846.0
0505,17:15,Southbound,matrix,2798.0
0505,17:30,Southbound,matrix,2449.9
0505,17:45,Southbound,matrix,2693.5
0505,18:00,Southbound,matrix,2900.0
0505,18:15,Southbound,matrix,2770.1
0505,18:30,Southbound,matrix,2637.9
0505,18:45,Southbound,matrix,2515.5
0505,19:00,Southbound,matrix,2281.8
0505,19:15,Southbound,matrix,2146.6
0505,19:30,Southbound,matrix,2085.6
0505,19:45,Southbound,matrix,1844.7
0505,20:00,Southbound,matrix,1829.0
0505,20:15,Southbound,matrix,1916.5
0505,20:30,Southbound,matrix,1740.7
0505,20:45,Southbound,matrix,1511.4
0505,21:00,Southbound,matrix,1480.1
0505,21:15,Southbound,matrix,1451.6
0505,21:30,Southbound,matrix,1273.0
0505,21:45,Southbound,matrix,1219.5
0505,22:00,Southbound,matrix,1264.1
0505,22:15,Southbound,matrix,1109.8
0505,22:30,Southbound,matrix,1068.5
0505,22:45,Southbound,matrix,695.4
0505,23:00,Southbound,matrix,96.1
0505,23:15,Southbound,matrix,
0505,23:30,Southbound,matrix,
0505,23:45,Southbound,matrix,
0506,00:00,Eastbound,advance-stopbar,
0506,00:15,Eastbound,advance-stopbar,
0506,00:30,Eastbound,advance-stopbar,
0506,00:45,Eastbound,advance-stopbar,
0506,01:00,Eastbound,advance-stopbar,
0506,01:15,Eastbound,advance-stopbar,
0506,01:30,Eastbound,advance-stopbar,
0506,01:45,Eastbound,advance-stopbar,
0506,02:00,Eastbound,advance-stopbar,
0506,02:15,Eastbound,advance-stopbar,
0506,02:30,Eastbound,advance-stopbar,
0506,02:45,Eastbound,advance-stopbar,
0506,03:00,Eastbound,advance-stopbar,
0506,03:15,Eastbound,advance-stopbar,
0506,03:30,Eastbound,advance-stopbar,
0506,03:45,Eastbound,advance-stopbar,9.7
0506,04:00,Eastbound,advance-stopbar,10.7
0506,04:15,Eastbound,advance-stopbar,16.1
0506,04:30,Eastbound,advance-stopbar,40.4
0506,04:45,Eastbound,advance-stopbar,57.8
0506,05:00,Eastbound,advance-stopbar,73.0
0506,05:15,Eastbound,advance-stopbar,83.5
0506,05:30,Eastbound,advance-stopbar,79.9
0506,05:45,Eastbound,advance-stopbar,118.2
0506,06:00,Eastbound,advance-stopbar,135.1
0506,06:15,Eastbound,advance-stopbar,140.6
0506,06:30,Eastbound,advance-stopbar,186.6
0506,06:45,Eastbound,advance-stopbar,209.6
0506,07:00,Eastbound,advance-stopbar,217.7
0506,07:15,Eastbound,advance-stopbar,228.0
0506,07:30,Eastbound,advance-stopbar,245.4
0506,07:45,Eastbound,advance-stopbar,261.5
0506,08:00,Eastbound,advance-stopbar,273.4
0506,08:15,Eastbound,advance-stopbar,321.0
0506,08:30,Eastbound,advance-stopbar,324.9
0506,08:45,Eastbound,advance-stopbar,305.8
0506,09:00,Eastbound,advance-stopbar,296.5
0506,09:15,Eastbound,advance-stopbar,254.4
0506,09:30,Eastbound,advance-stopbar,268.0
0506,09:45,Eastbound,advance-stopbar,299.6
0506,10:00,Eastbound,advance-stopbar,444.3
0506,10:15,Eastbound,advance-stopbar,525.0
0506,10:30,Eastbound,advance-stopbar,419.1
0506,10:45,Eastbound,advance-stopbar,406.0
0506,11:00,Eastbound,advance-stopbar,493.9
0506,11:15,Eastbound,advance-stopbar,545.3
0506,11:30,Eastbound,advance-stopbar,504.6
0506,11:45,Eastbound,advance-stopbar,553.6
0506,12:00,Eastbound,advance-stopbar,485.8
0506,12:15,Eastbound,advance-stopbar,370.6
0506,12:30,Eastbound,advance-stopbar,328.9
0506,12:45,Eastbound,advance-stopbar,412.0
0506,13:00,Eastbound,advance-stopbar,452.0
0506,13:15,Eastbound,advance-stopbar,346.6
0506,13:30,Eastbound,advance-stopbar,358.8
0506,13:45,Eastbound,advance-stopbar,417.4
0506,14:00,Eastbound,advance-stopbar,338.9
0506,14:15,Eastbound,advance-stopbar,370.1
0506,14:30,Eastbound,advance-stopbar,414.6
0506,14:45,Eastbound,advance-stopbar,420.3
0506,15:00,Eastbound,advance-stopbar,399.6
0506,15:15,Eastbound,advance-stopbar,392.2
0506,15:30,Eastbound,advance-stopbar,300.6
0506,15:45,Eastbound,advance-stopbar,297.7
0506,16:00,Eastbound,advance-stopbar,386.3
0506,16:15,Eastbound,advance-stopbar,352.5
0506,16:30,Eastbound,advance-stopbar,384.1
0506,16:45,Eastbound,advance-stopbar,442.2
0506,17:00,Eastbound,advance-stopbar,347.9
0506,17:15,Eastbound,advance-stopbar,260.1
0506,17:30,Eastbound,advance-stopbar,228.2
0506,17:45,Eastbound,advance-stopbar,254.6
0506,18:00,Eastbound,advance-stopbar,255.8
0506,18:15,Eastbound,advance-stopbar,231.1
0506,18:30,Eastbound,advance-stopbar,224.7
0506,18:45,Eastbound,advance-stopbar,176.6
0506,19:00,Eastbound,advance-stopbar,93.3
0506,19:15,Eastbound,advance-stopbar,59.2
0506,19:30,Eastbound,advance-stopbar,77.5
0506,19:45,Eastbound,advance-stopbar,69.0
0506,20:00,Eastbound,advance-stopbar,59.9
0506,20:15,Eastbound,advance-stopbar,81.8
0506,20:30,Eastbound,advance-stopbar,73.5
0506,20:45,Eastbound,advance-stopbar,81.8
0506,21:00,Eastbound,advance-stopbar,80.9
0506,21:15,Eastbound,advance-stopbar,82.2
0506,21:30,Eastbound,advance-stopbar,107.3
0506,21:45,Eastbound,advance-stopbar,119.2
0506,22:00,Eastbound,advance-stopbar,92.3
0506,22:15,Eastbound,advance-stopbar,73.5
0506,22:30,Eastbound,advance-stopbar,83.3
0506,22:45,Eastbound,advance-stopbar,69.9
0506,23:00,Eastbound,advance-stopbar,37.8
0506,23:15,Eastbound,advance-stopbar,27.8
0506,23:30,Eastbound,advance-stopbar,24.7
0506,23:45,Eastbound,advance-stopbar,
0506,00:00,Westbound,advance-stopbar,
0506,00:15,Westbound,advance-stopbar,
0506,00:30,Westbound,advance-stopbar,
0506,00:45,Westbound,advance-stopbar,
0506,01:00,Westbound,advance-stopbar,
0506,01:15,Westbound,advance-stopbar,
0506,01:30,Westbound,advance-stopbar,
0506,01:45,Westbound,advance-stopbar,
0506,02:00,Westbound,advance-stopbar,
0506,02:15,Westbound,advance-stopbar,
0506,02:30,Westbound,advance-stopbar,
0506,02:45,Westbound,advance-stopbar,
0506,03:00,Westbound,advance-stopbar,
0506,03:15,Westbound,advance-stopbar,
0506,03:30,Westbound,advance-stopbar,
0506,03:45,Westbound,advance-stopbar,
0506,04:00,Westbound,advance-stopbar,94.2
0506,04:15,Westbound,advance-stopbar,72.3
0506,04:30,Westbound,advance-stopbar,62.5
0506,04:45,Westbound,advance-stopbar,113.2
0506,05:00,Westbound,advance-stopbar,134.2
0506,05:15,Westbound,advance-stopbar,120.5
0506,05:30,Westbound,advance-stopbar,136.1
0506,05:45,Westbound,advance-stopbar,162.3
0506,06:00,Westbound,advance-stopbar,167.8
0506,06:15,Westbound,advance-stopbar,183.9
0506,06:30,Westbound,advance-stopbar,281.5
0506,06:45,Westbound,advance-stopbar,442.7
0506,07:00,Westbound,advance-stopbar,529.8
0506,07:15,Westbound,advance-stopbar,698.8
0506,07:30,Westbound,advance-stopbar,842.5
0506,07:45,Westbound,advance-stopbar,864.7
0506,08:00,Westbound,advance-stopbar,952.3
0506,08:15,Westbound,advance-stopbar,862.1
0506,08:30,Westbound,advance-stopbar,650.0
0506,08:45,Westbound,advance-stopbar,759.0
0506,09:00,Westbound,advance-stopbar,797.6
0506,09:15,Westbound,advance-stopbar,785.4
0506,09:30,Westbound,advance-stopbar,807.8
0506,09:45,Westbound,advance-stopbar,787.3
0506,10:00,Westbound,advance-stopbar,1143.4
0506,10:15,Westbound,advance-stopbar,1395.7
0506,10:30,Westbound,advance-stopbar,1288.2
0506,10:45,Westbound,advance-stopbar,1158.6
0506,11:00,Westbound,advance-stopbar,1197.4
0506,11:15,Westbound,advance-stopbar,1264.8
0506,11:30,Westbound,advance-stopbar,1278.6
0506,11:45,Westbound,advance-stopbar,1220.5
0506,12:00,Westbound,advance-stopbar,1140.1
0506,12:15,Westbound,advance-stopbar,1209.1
0506,12:30,Westbound,advance-stopbar,1181.7
0506,12:45,Westbound,advance-stopbar,1117.0
0506,13:00,Westbound,advance-stopbar,1157.7
0506,13:15,Westbound,advance-stopbar,1004.6
0506,13:30,Westbound,advance-stopbar,874.0
0506,13:45,Westbound,advance-stopbar,984.4
0506,14:00,Westbound,advance-stopbar,1059.2
0506,14:15,Westbound,advance-stopbar,1293.2
0506,14:30,Westbound,advance-stopbar,1299.3
0506,14:45,Westbound,advance-stopbar,1095.6
0506,15:00,Westbound,advance-stopbar,1101.3
0506,15:15,Westbound,advance-stopbar,1146.0
0506,15:30,Westbound,advance-stopbar,1090.1
0506,15:45,Westbound,advance-stopbar,1120.0
0506,16:00,Westbound,advance-stopbar,1302.4
0506,16:15,Westbound,advance-stopbar,1242.7
0506,16:30,Westbound,advance-stopbar,1246.1
0506,16:45,Westbound,advance-stopbar,1402.6
0506,17:00,Westbound,advance-stopbar,1271.9
0506,17:15,Westbound,advance-stopbar,1092.4
0506,17:30,Westbound,advance-stopbar,891.1
0506,17:45,Westbound,advance-stopbar,777.6
0506,18:00,Westbound,advance-stopbar,763.0
0506,18:15,Westbound,advance-stopbar,821.1
0506,18:30,Westbound,advance-stopbar,862.9
0506,18:45,Westbound,advance-stopbar,788.5
0506,19:00,Westbound,advance-stopbar,605.2
0506,19:15,Westbound,advance-stopbar,522.2
0506,19:30,Westbound,advance-stopbar,569.1
0506,19:45,Westbound,advance-stopbar,498.2
0506,20:00,Westbound,advance-stopbar,423.9
0506,20:15,Westbound,advance-stopbar,613.1
0506,20:30,Westbound,advance-stopbar,573.3
0506,20:45,Westbound,advance-stopbar,453.9
0506,21:00,Westbound,advance-stopbar,431.5
0506,21:15,Westbound,advance-stopbar,364.6
0506,21:30,Westbound,advance-stopbar,345.1
0506,21:45,Westbound,advance-stopbar,365.3
0506,22:00,Westbound,advance-stopbar,323.7
0506,22:15,Westbound,advance-stopbar,305.8
0506,22:30,Westbound,advance-stopbar,331.0
0506,22:45,Westbound,advance-stopbar,285.8
0506,23:00,Westbound,advance-stopbar,192.3
0506,23:15,Westbound,advance-stopbar,191.8
0506,23:30,Westbound,advance-stopbar,190.8
0506,23:45,Westbound,advance-stopbar,
0506,00:00,Eastbound,matrix,
0506,00:15,Eastbound,matrix,
0506,00:30,Eastbound,matrix,
0506,00:45,Eastbound,matrix,
0506,01:00,Eastbound,matrix,
0506,01:15,Eastbound,matrix,
0506,01:30,Eastbound,matrix,
0506,01:45,Eastbound,matrix,
0506,02:00,Eastbound,matrix,
0506,02:15,Eastbound,matrix,
0506,02:30,Eastbound,matrix,
0506,02:45,Eastbound,matrix,
0506,03:00,Eastbound,matrix,
0506,03:15,Eastbound,matrix,
0506,03:30,Eastbound,matrix,
0506,03:45,Eastbound,matrix,
0506,04:00,Eastbound,matrix,
0506,04:15,Eastbound,matrix,
0506,04:30,Eastbound,matrix,82.2
0506,04:45,Eastbound,matrix,119.8
0506,05:00,Eastbound,matrix,113.6
0506,05:15,Eastbound,matrix,110.9
0506,05:30,Eastbound,matrix,133.6
0506,05:45,Eastbound,matrix,159.4
0506,06:00,Eastbound,matrix,198.1
0506,06:15,Eastbound,matrix,229.4
0506,06:30,Eastbound,matrix,401.1
0506,06:45,Eastbound,matrix,564.2
0506,07:00,Eastbound,matrix,634.6
0506,07:15,Eastbound,matrix,706.7
0506,07:30,Eastbound,matrix,954.9
0506,07:45,Eastbound,matrix,1082.3
0506,08:00,Eastbound,matrix,1022.4
0506,08:15,Eastbound,matrix,1007.0
0506,08:30,Eastbound,matrix,964.1
0506,08:45,Eastbound,matrix,996.6
0506,09:00,Eastbound,matrix,986.6
0506,09:15,Eastbound,matrix,963.7
0506,09:30,Eastbound,matrix,988.2
0506,09:45,Eastbound,matrix,899.5
0506,10:00,Eastbound,matrix,1223.4
0506,10:15,Eastbound,matrix,1570.9
0506,10:30,Eastbound,matrix,1581.4
0506,10:45,Eastbound,matrix,1444.6
0506,11:00,Eastbound,matrix,1562.2
0506,11:15,Eastbound,matrix,1954.9
0506,11:30,Eastbound,matrix,1758.3
0506,11:45,Eastbound,matrix,1421.8
0506,12:00,Eastbound,matrix,1472.9
0506,12:15,Eastbound,matrix,1555.1
0506,12:30,Eastbound,matrix,1297.9
0506,12:45,Eastbound,matrix,1552.1
0506,13:00,Eastbound,matrix,1550.6
0506,13:15,Eastbound,matrix,1369.2
0506,13:30,Eastbound,matrix,1375.2
0506,13:45,Eastbound,matrix,1568.4
0506,14:00,Eastbound,matrix,1747.5
0506,14:15,Eastbound,matrix,1707.5
0506,14:30,Eastbound,matrix,1560.8
0506,14:45,Eastbound,matrix,1795.4
0506,15:00,Eastbound,matrix,1802.7
0506,15:15,Eastbound,matrix,1980.2
0506,15:30,Eastbound,matrix,1921.8
0506,15:45,Eastbound,matrix,1987.7
0506,16:00,Eastbound,matrix,2106.5
0506,16:15,Eastbound,matrix,1833.9
0506,16:30,Eastbound,matrix,1970.3
0506,16:45,Eastbound,matrix,2291.5
0506,17:00,Eastbound,matrix,2048.6
0506,17:15,Eastbound,matrix,1440.1
0506,17:30,Eastbound,matrix,1196.5
0506,17:45,Eastbound,matrix,1223.6
0506,18:00,Eastbound,matrix,1173.6
0506,18:15,Eastbound,matrix,1159.4
0506,18:30,Eastbound,matrix,1206.8
0506,18:45,Eastbound,matrix,1184.4
0506,19:00,Eastbound,matrix,1055.3
0506,19:15,Eastbound,matrix,889.1
0506,19:30,Eastbound,matrix,803.3
0506,19:45,Eastbound,matrix,805.8
0506,20:00,Eastbound,matrix,805.4
0506,20:15,Eastbound,matrix,765.8
0506,20:30,Eastbound,matrix,631.8
0506,20:45,Eastbound,matrix,502.2
0506,21:00,Eastbound,matrix,489.3
0506,21:15,Eastbound,matrix,474.2
0506,21:30,Eastbound,matrix,476.0
0506,21:45,Eastbound,matrix,476.4
0506,22:00,Eastbound,matrix,456.0
0506,22:15,Eastbound,matrix,435.1
0506,22:30,Eastbound,matrix,412.6
0506,22:45,Eastbound,matrix,377.2
0506,23:00,Eastbound,matrix,351.8
0506,23:15,Eastbound,matrix,308.1
0506,23:30,Eastbound,matrix,311.0
0506,23:45,Eastbound,matrix,
0506,00:00,Westbound,matrix,
0506,00:15,Westbound,matrix,
0506,00:30,Westbound,matrix,
0506,00:45,Westbound,matrix,
0506,01:00,Westbound,matrix,
0506,01:15,Westbound,matrix,
0506,01:30,Westbound,matrix,
0506,01:45,Westbound,matrix,
0506,02:00,Westbound,matrix,
0506,02:15,Westbound,matrix,
0506,02:30,Westbound,matrix,
0506,02:45,Westbound,matrix,
0506,03:00,Westbound,matrix,
0506,03:15,Westbound,matrix,
0506,03:30,Westbound,matrix,
0506,03:45,Westbound,matrix,
0506,04:00,Westbound,matrix,28.5
0506,04:15,Westbound,matrix,41.1
0506,04:30,Westbound,matrix,41.1
0506,04:45,Westbound,matrix,60.7
0506,05:00,Westbound,matrix,71.5
0506,05:15,Westbound,matrix,79.4
0506,05:30,Westbound,matrix,100.3
0506,05:45,Westbound,matrix,131.1
0506,06:00,Westbound,matrix,165.7
0506,06:15,Westbound,matrix,179.4
0506,06:30,Westbound,matrix,218.1
0506,06:45,Westbound,matrix,295.6
0506,07:00,Westbound,matrix,424.7
0506,07:15,Westbound,matrix,517.2
0506,07:30,Westbound,matrix,597.2
0506,07:45,Westbound,matrix,569.5
0506,08:00,Westbound,matrix,614.2
0506,08:15,Westbound,matrix,777.1
0506,08:30,Westbound,matrix,697.5
0506,08:45,Westbound,matrix,633.0
0506,09:00,Westbound,matrix,628.8
0506,09:15,Westbound,matrix,544.7
0506,09:30,Westbound,matrix,545.1
0506,09:45,Westbound,matrix,512.6
0506,10:00,Westbound,matrix,672.1
0506,10:15,Westbound,matrix,697.1
0506,10:30,Westbound,matrix,691.2
0506,10:45,Westbound,matrix,694.2
0506,11:00,Westbound,matrix,721.7
0506,11:15,Westbound,matrix,790.4
0506,11:30,Westbound,matrix,771.2
0506,11:45,Westbound,matrix,787.1
0506,12:00,Westbound,matrix,742.1
0506,12:15,Westbound,matrix,733.3
0506,12:30,Westbound,matrix,712.9
0506,12:45,Westbound,matrix,764.2
0506,13:00,Westbound,matrix,751.3
0506,13:15,Westbound,matrix,638.9
0506,13:30,Westbound,matrix,625.9
0506,13:45,Westbound,matrix,655.9
0506,14:00,Westbound,matrix,670.9
0506,14:15,Westbound,matrix,710.4
0506,14:30,Westbound,matrix,587.6
0506,14:45,Westbound,matrix,649.6
0506,15:00,Westbound,matrix,825.8
0506,15:15,Westbound,matrix,714.6
0506,15:30,Westbound,matrix,557.2
0506,15:45,Westbound,matrix,699.0
0506,16:00,Westbound,matrix,771.2
0506,16:15,Westbound,matrix,584.7
0506,16:30,Westbound,matrix,590.9
0506,16:45,Westbound,matrix,711.3
0506,17:00,Westbound,matrix,650.5
0506,17:15,Westbound,matrix,446.4
0506,17:30,Westbound,matrix,410.1
0506,17:45,Westbound,matrix,480.9
0506,18:00,Westbound,matrix,454.3
0506,18:15,Westbound,matrix,425.1
0506,18:30,Westbound,matrix,421.0
0506,18:45,Westbound,matrix,404.3
0506,19:00,Westbound,matrix,405.1
0506,19:15,Westbound,matrix,429.7
0506,19:30,Westbound,matrix,460.5
0506,19:45,Westbound,matrix,426.8
0506,20:00,Westbound,matrix,388.9
0506,20:15,Westbound,matrix,405.6
0506,20:30,Westbound,matrix,348.5
0506,20:45,Westbound,matrix,369.7
0506,21:00,Westbound,matrix,408.5
0506,21:15,Westbound,matrix,377.0
0506,21:30,Westbound,matrix,314.3
0506,21:45,Westbound,matrix,315.2
0506,22:00,Westbound,matrix,348.5
0506,22:15,Westbound,matrix,328.9
0506,22:30,Westbound,matrix,272.7
0506,22:45,Westbound,matrix,221.5
0506,23:00,Westbound,matrix,214.8
0506,23:15,Westbound,matrix,229.8
0506,23:30,Westbound,matrix,277.7
0506,23:45,Westbound,matrix,
0506,00:00,Northbound,advance-260ft,
0506,00:15,Northbound,advance-260ft,
0506,00:30,Northbound,advance-260ft,
0506,00:45,Northbound,advance-260ft,
0506,01:00,Northbound,advance-260ft,
0506,01:15,Northbound,advance-260ft,
0506,01:30,Northbound,advance-260ft,
0506,01:45,Northbound,advance-260ft,
0506,02:00,Northbound,advance-260ft,
0506,02:15,Northbound,advance-260ft,
0506,02:30,Northbound,advance-260ft,
0506,02:45,Northbound,advance-260ft,
0506,03:00,Northbound,advance-260ft,
0506,03:15,Northbound,advance-260ft,
0506,03:30,Northbound,advance-260ft,
0506,03:45,Northbound,advance-260ft,
0506,04:00,Northbound,advance-260ft,7.3
0506,04:15,Northbound,advance-260ft,15.4
0506,04:30,Northbound,advance-260ft,37.4
0506,04:45,Northbound,advance-260ft,38.0
0506,05:00,Northbound,advance-260ft,36.1
0506,05:15,Northbound,advance-260ft,31.8
0506,05:30,Northbound,advance-260ft,48.7
0506,05:45,Northbound,advance-260ft,54.0
0506,06:00,Northbound,advance-260ft,66.5
0506,06:15,Northbound,advance-260ft,75.9
0506,06:30,Northbound,advance-260ft,78.3
0506,06:45,Northbound,advance-260ft,99.9
0506,07:00,Northbound,advance-260ft,96.0
0506,07:15,Northbound,advance-260ft,102.0
0506,07:30,Northbound,advance-260ft,110.1
