time_15min,direction,sensor,vph_raw
21:30,Southbound,advance-260ft,252.6
21:45,Southbound,advance-260ft,288.3
22:00,Southbound,advance-260ft,264.6
22:15,Southbound,advance-260ft,213.0
22:30,Southbound,advance-260ft,179.0
22:45,Southbound,advance-260ft,180.5
23:00,Southbound,advance-260ft,178.7
23:15,Southbound,advance-260ft,139.2
23:30,Southbound,advance-260ft,135.9
23:45,Southbound,advance-260ft,157.2
