time_15min,direction,sensor,vph_raw
15:00,Westbound,advance-stopbar,1101.3
15:15,Westbound,advance-stopbar,1146.0
15:30,Westbound,advance-stopbar,1090.1
15:45,Westbound,advance-stopbar,1120.0
16:00,Westbound,advance-stopbar,1302.4
16:15,Westbound,advance-stopbar,1242.7
16:30,Westbound,advance-stopbar,1246.1
16:45,Westbound,advance-stopbar,1402.6
17:00,Westbound,advance-stopbar,1271.9
17:15,Westbound,advance-stopbar,1092.4
17:30,Westbound,advance-stopbar,891.1
17:45,Westbound,advance-stopbar,777.6
18:00,Westbound,advance-stopbar,763.0
18:15,Westbound,advance-stopbar,821.1
18:30,Westbound,advance-stopbar,862.9
18:45,Westbound,advance-stopbar,788.5
19:00,Westbound,advance-stopbar,605.2
19:15,Westbound,advance-stopbar,522.2
19:30,Westbound,advance-stopbar,569.1
19:45,Westbound,advance-stopbar,498.2
20:00,Westbound,advance-stopbar,423.9
20:15,Westbound,advance-stopbar,613.1
20:30,Westbound,advance-stopbar,573.3
20:45,Westbound,advance-stopbar,453.9
21:00,Westbound,advance-stopbar,431.5
21:15,Westbound,advance-stopbar,364.6
21:30,Westbound,advance-stopbar,345.1
21:45,Westbound,advance-stopbar,365.3
22:00,Westbound,advance-stopbar,323.7
22:15,Westbound,advance-stopbar,305.8
22:30,Westbound,advance-stopbar,331.0
22:45,Westbound,advance-stopbar,285.8
23:00,Westbound,advance-stopbar,192.3
23:15,Westbound,advance-stopbar,191.8
23:30,Westbound,advance-stopbar,190.8
23:45,Westbound,advance-stopbar,
