time_15min,direction,sensor,vph_raw
16:00,Northbound,advance-260ft,88.8
16:15,Northbound,advance-260ft,130.6
16:30,Northbound,advance-260ft,110.5
16:45,Northbound,advance-260ft,77.6
17:00,Northbound,advance-260ft,78.4
17:15,Northbound,advance-260ft,77.5
17:30,Northbound,advance-260ft,55.4
17:45,Northbound,advance-260ft,73.5
18:00,Northbound,advance-260ft,108.3
18:15,Northbound,advance-260ft,111.8
18:30,Northbound,advance-260ft,83.2
18:45,Northbound,advance-260ft,58.2
19:00,Northbound,advance-260ft,70.5
19:15,Northbound,advance-260ft,79.9
19:30,Northbound,advance-260ft,53.6
19:45,Northbound,advance-260ft,62.8
20:00,Northbound,advance-260ft,94.2
20:15,Northbound,advance-260ft,100.2
20:30,Northbound,advance-260ft,87.9
20:45,Northbound,advance-260ft,80.2
21:00,Northbound,advance-260ft,114.3
21:15,Northbound,advance-260ft,101.8
21:30,Northbound,advance-260ft,74.2
21:45,Northbound,advance-260ft,92.1
22:00,Northbound,advance-260ft,96.2
22:15,Northbound,advance-260ft,88.1
22:30,Northbound,advance-260ft,82.0
22:45,Northbound,advance-260ft,42.5
23:00,Northbound,advance-260ft,5.0
23:15,Northbound,advance-260ft,
23:30,Northbound,advance-260ft,
23:45,Northbound,advance-260ft,
00:00,Southbound,advance-260ft,80.3
00:15,Southbound,advance-260ft,64.1
00:30,Southbound,advance-260ft,57.6
00:45,Southbound,advance-260ft,47.9
01:00,Southbound,advance-260ft,38.0
01:15,Southbound,advance-260ft,31.7
01:30,Southbound,advance-260ft,34.5
01:45,Southbound,advance-260ft,38.1
02:00,Southbound,advance-260ft,37.9
02:15,Southbound,advance-260ft,16.1
02:30,Southbound,advance-260ft,13.7
02:45,Southbound,advance-260ft,21.6
03:00,Southbound,advance-260ft,35.0
03:15,Southbound,advance-260ft,35.7
03:30,Southbound,advance-260ft,20.8
03:45,Southbound,advance-260ft,26.6
04:00,Southbound,advance-260ft,36.3
04:15,Southbound,advance-260ft,33.8
04:30,Southbound,advance-260ft,38.3
04:45,Southbound,advance-260ft,44.1
05:00,Southbound,advance-260ft,60.8
05:15,Southbound,advance-260ft,94.6
05:30,Southbound,advance-260ft,124.7
05:45,Southbound,advance-260ft,165.9
06:00,Southbound,advance-260ft,198.5
06:15,Southbound,advance-260ft,237.9
06:30,Southbound,advance-260ft,298.4
06:45,Southbound,advance-260ft,314.1
07:00,Southbound,advance-260ft,292.4
07:15,Southbound,advance-260ft,282.2
07:30,Southbound,advance-260ft,263.3
07:45,Southbound,advance-260ft,245.7
08:00,Southbound,advance-260ft,188.8
08:15,Southbound,advance-260ft,158.3
08:30,Southbound,advance-260ft,199.7
08:45,Southbound,advance-260ft,222.3
09:00,Southbound,advance-260ft,291.0
09:15,Southbound,advance-260ft,298.4
09:30,Southbound,advance-260ft,230.6
09:45,Southbound,advance-260ft,234.5
10:00,Southbound,advance-260ft,354.9
10:15,Southbound,advance-260ft,345.1
10:30,Southbound,advance-260ft,172.2
10:45,Southbound,advance-260ft,221.0
11:00,Southbound,advance-260ft,285.7
11:15,Southbound,advance-260ft,276.4
11:30,Southbound,advance-260ft,264.7
11:45,Southbound,advance-260ft,290.1
12:00,Southbound,advance-260ft,313.0
12:15,Southbound,advance-260ft,260.3
12:30,Southbound,advance-260ft,276.9
12:45,Southbound,advance-260ft,270.6
13:00,Southbound,advance-260ft,294.1
13:15,Southbound,advance-260ft,349.2
13:30,Southbound,advance-260ft,400.3
13:45,Southbound,advance-260ft,433.4
14:00,Southbound,advance-260ft,391.0
14:15,Southbound,advance-260ft,332.2
14:30,Southbound,advance-260ft,303.6
14:45,Southbound,advance-260ft,298.4
15:00,Southbound,advance-260ft,317.9
15:15,Southbound,advance-260ft,360.1
15:30,Southbound,advance-260ft,339.4
15:45,Southbound,advance-260ft,336.8
16:00,Southbound,advance-260ft,381.4
16:15,Southbound,advance-260ft,434.2
16:30,Southbound,advance-260ft,370.4
16:45,Southbound,advance-260ft,408.6
17:00,Southbound,advance-260ft,412.4
17:15,Southbound,advance-260ft,224.6
17:30,Southbound,advance-260ft,153.4
17:45,Southbound,advance-260ft,158.8
18:00,Southbound,advance-260ft,255.5
18:15,Southbound,advance-260ft,300.3
18:30,Southbound,advance-260ft,337.8
18:45,Southbound,advance-260ft,328.9
19:00,Southbound,advance-260ft,309.0
19:15,Southbound,advance-260ft,303.2
19:30,Southbound,advance-260ft,251.8
19:45,Southbound,advance-260ft,248.6
20:00,Southbound,advance-260ft,239.6
20:15,Southbound,advance-260ft,230.3
20:30,Southbound,advance-260ft,242.3
20:45,Southbound,advance-260ft,244.7
21:00,Southbound,advance-260ft,259.1
21:15,Southbound,advance-260ft,279.7
21:30,Southbound,advance-260ft,270.4
21:45,Southbound,advance-260ft,248.3
22:00,Southbound,advance-260ft,256.2
22:15,Southbound,advance-260ft,240.1
22:30,Southbound,advance-260ft,198.2
22:45,Southbound,advance-260ft,112.9
23:00,Southbound,advance-260ft,29.4
23:15,Southbound,advance-260ft,
23:30,Southbound,advance-260ft,
23:45,Southbound,advance-260ft,
