time_15min,direction,sensor,vph_raw
03:00,Southbound,advance-260ft,40.3
03:15,Southbound,advance-260ft,31.1
03:30,Southbound,advance-260ft,47.5
03:45,Southbound,advance-260ft,41.4
04:00,Southbound,advance-260ft,31.2
04:15,Southbound,advance-260ft,36.4
04:30,Southbound,advance-260ft,39.3
04:45,Southbound,advance-260ft,51.0
05:00,Southbound,advance-260ft,69.3
05:15,Southbound,advance-260ft,83.0
05:30,Southbound,advance-260ft,113.6
05:45,Southbound,advance-260ft,141.2
06:00,Southbound,advance-260ft,167.4
06:15,Southbound,advance-260ft,211.0
06:30,Southbound,advance-260ft,251.5
06:45,Southbound,advance-260ft,298.7
07:00,Southbound,advance-260ft,283.0
07:15,Southbound,advance-260ft,277.1
07:30,Southbound,advance-260ft,302.8
07:45,Southbound,advance-260ft,280.8
08:00,Southbound,advance-260ft,225.4
08:15,Southbound,advance-260ft,266.2
08:30,Southbound,advance-260ft,340.8
08:45,Southbound,advance-260ft,331.1
09:00,Southbound,advance-260ft,327.3
09:15,Southbound,advance-260ft,326.8
09:30,Southbound,advance-260ft,290.3
09:45,Southbound,advance-260ft,245.4
10:00,Southbound,advance-260ft,264.4
10:15,Southbound,advance-260ft,252.2
10:30,Southbound,advance-260ft,292.1
10:45,Southbound,advance-260ft,332.3
11:00,Southbound,advance-260ft,251.3
11:15,Southbound,advance-260ft,222.3
11:30,Southbound,advance-260ft,204.8
11:45,Southbound,advance-260ft,180.7
12:00,Southbound,advance-260ft,247.3
12:15,Southbound,advance-260ft,253.1
12:30,Southbound,advance-260ft,206.6
12:45,Southbound,advance-260ft,213.3
13:00,Southbound,advance-260ft,246.5
13:15,Southbound,advance-260ft,239.8
13:30,Southbound,advance-260ft,295.8
13:45,Southbound,advance-260ft,339.7
14:00,Southbound,advance-260ft,325.0
14:15,Southbound,advance-260ft,318.9
14:30,Southbound,advance-260ft,330.4
14:45,Southbound,advance-260ft,346.7
15:00,Southbound,advance-260ft,284.0
15:15,Southbound,advance-260ft,236.0
15:30,Southbound,advance-260ft,271.0
15:45,Southbound,advance-260ft,303.4
16:00,Southbound,advance-260ft,278.3
16:15,Southbound,advance-260ft,200.1
16:30,Southbound,advance-260ft,214.4
16:45,Southbound,advance-260ft,222.5
17:00,Southbound,advance-260ft,204.0
17:15,Southbound,advance-260ft,200.0
17:30,Southbound,advance-260ft,216.7
17:45,Southbound,advance-260ft,221.6
18:00,Southbound,advance-260ft,209.8
18:15,Southbound,advance-260ft,250.6
18:30,Southbound,advance-260ft,326.7
18:45,Southbound,advance-260ft,290.7
19:00,Southbound,advance-260ft,237.7
19:15,Southbound,advance-260ft,258.8
19:30,Southbound,advance-260ft,242.9
19:45,Southbound,advance-260ft,229.1
20:00,Southbound,advance-260ft,233.2
20:15,Southbound,advance-260ft,273.4
20:30,Southbound,advance-260ft,250.4
20:45,Southbound,advance-260ft,229.2
21:00,Southbound,advance-260ft,261.0
21:15,Southbound,advance-260ft,279.3
21:30,Southbound,advance-260ft,307.0
21:45,Southbound,advance-260ft,314.9
22:00,Southbound,advance-260ft,293.2
22:15,Southbound,advance-260ft,284.8
22:30,Southbound,advance-260ft,285.4
22:45,Southbound,advance-260ft,294.7
23:00,Southbound,advance-260ft,260.3
23:15,Southbound,advance-260ft,191.4
23:30,Southbound,advance-260ft,149.2
23:45,Southbound,advance-260ft,117.3
