time_15min,direction,sensor,vph_raw
13:00,Eastbound,advance-stopbar,273.6
13:15,Eastbound,advance-stopbar,252.2
13:30,Eastbound,advance-stopbar,257.6
13:45,Eastbound,advance-stopbar,271.9
14:00,Eastbound,advance-stopbar,281.6
14:15,Eastbound,advance-stopbar,272.7
14:30,Eastbound,advance-stopbar,235.2
14:45,Eastbound,advance-stopbar,228.1
15:00,Eastbound,advance-stopbar,241.1
15:15,Eastbound,advance-stopbar,256.3
15:30,Eastbound,advance-stopbar,266.6
15:45,Eastbound,advance-stopbar,246.7
16:00,Eastbound,advance-stopbar,219.7
16:15,Eastbound,advance-stopbar,187.6
16:30,Eastbound,advance-stopbar,174.4
16:45,Eastbound,advance-stopbar,228.5
17:00,Eastbound,advance-stopbar,234.4
17:15,Eastbound,advance-stopbar,229.3
17:30,Eastbound,advance-stopbar,252.9
17:45,Eastbound,advance-stopbar,253.8
18:00,Eastbound,advance-stopbar,239.9
18:15,Eastbound,advance-stopbar,228.3
18:30,Eastbound,advance-stopbar,242.7
18:45,Eastbound,advance-stopbar,265.6
19:00,Eastbound,advance-stopbar,269.4
19:15,Eastbound,advance-stopbar,249.6
19:30,Eastbound,advance-stopbar,244.1
19:45,Eastbound,advance-stopbar,287.3
20:00,Eastbound,advance-stopbar,317.4
20:15,Eastbound,advance-stopbar,291.9
20:30,Eastbound,advance-stopbar,247.3
20:45,Eastbound,advance-stopbar,194.2
21:00,Eastbound,advance-stopbar,165.5
21:15,Eastbound,advance-stopbar,155.2
21:30,Eastbound,advance-stopbar,171.8
21:45,Eastbound,advance-stopbar,205.5
22:00,Eastbound,advance-stopbar,195.8
22:15,Eastbound,advance-stopbar,163.0
22:30,Eastbound,advance-stopbar,144.9
22:45,Eastbound,advance-stopbar,129.1
23:00,Eastbound,advance-stopbar,106.5
23:15,Eastbound,advance-stopbar,98.1
23:30,Eastbound,advance-stopbar,77.4
23:45,Eastbound,advance-stopbar,
00:00,Westbound,advance-stopbar,208.6
00:15,Westbound,advance-stopbar,203.4
00:30,Westbound,advance-stopbar,167.6
00:45,Westbound,advance-stopbar,138.8
01:00,Westbound,advance-stopbar,89.4
01:15,Westbound,advance-stopbar,88.8
01:30,Westbound,advance-stopbar,117.0
01:45,Westbound,advance-stopbar,107.8
02:00,Westbound,advance-stopbar,62.9
02:15,Westbound,advance-stopbar,92.1
02:30,Westbound,advance-stopbar,121.7
02:45,Westbound,advance-stopbar,117.9
03:00,Westbound,advance-stopbar,105.3
03:15,Westbound,advance-stopbar,70.9
03:30,Westbound,advance-stopbar,52.1
03:45,Westbound,advance-stopbar,47.1
04:00,Westbound,advance-stopbar,28.8
04:15,Westbound,advance-stopbar,35.3
04:30,Westbound,advance-stopbar,63.5
04:45,Westbound,advance-stopbar,93.9
05:00,Westbound,advance-stopbar,99.1
05:15,Westbound,advance-stopbar,104.6
05:30,Westbound,advance-stopbar,134.1
05:45,Westbound,advance-stopbar,133.7
06:00,Westbound,advance-stopbar,171.2
06:15,Westbound,advance-stopbar,257.1
06:30,Westbound,advance-stopbar,337.4
06:45,Westbound,advance-stopbar,442.1
07:00,Westbound,advance-stopbar,588.1
07:15,Westbound,advance-stopbar,746.6
07:30,Westbound,advance-stopbar,954.7
07:45,Westbound,advance-stopbar,1034.1
08:00,Westbound,advance-stopbar,997.9
08:15,Westbound,advance-stopbar,946.5
08:30,Westbound,advance-stopbar,964.2
08:45,Westbound,advance-stopbar,947.6
09:00,Westbound,advance-stopbar,823.3
09:15,Westbound,advance-stopbar,765.5
09:30,Westbound,advance-stopbar,780.5
09:45,Westbound,advance-stopbar,668.2
10:00,Westbound,advance-stopbar,568.4
10:15,Westbound,advance-stopbar,749.8
10:30,Westbound,advance-stopbar,753.7
10:45,Westbound,advance-stopbar,684.6
11:00,Westbound,advance-stopbar,865.8
11:15,Westbound,advance-stopbar,843.5
11:30,Westbound,advance-stopbar,738.8
11:45,Westbound,advance-stopbar,844.1
12:00,Westbound,advance-stopbar,978.8
12:15,Westbound,advance-stopbar,1066.2
12:30,Westbound,advance-stopbar,980.7
12:45,Westbound,advance-stopbar,973.1
13:00,Westbound,advance-stopbar,956.7
13:15,Westbound,advance-stopbar,955.0
13:30,Westbound,advance-stopbar,933.0
13:45,Westbound,advance-stopbar,784.1
14:00,Westbound,advance-stopbar,697.7
14:15,Westbound,advance-stopbar,748.5
14:30,Westbound,advance-stopbar,824.1
14:45,Westbound,advance-stopbar,782.6
15:00,Westbound,advance-stopbar,907.2
15:15,Westbound,advance-stopbar,915.8
15:30,Westbound,advance-stopbar,852.2
15:45,Westbound,advance-stopbar,785.4
16:00,Westbound,advance-stopbar,683.0
16:15,Westbound,advance-stopbar,683.6
16:30,Westbound,advance-stopbar,729.9
16:45,Westbound,advance-stopbar,778.4
17:00,Westbound,advance-stopbar,797.2
17:15,Westbound,advance-stopbar,881.7
17:30,Westbound,advance-stopbar,899.6
17:45,Westbound,advance-stopbar,752.1
18:00,Westbound,advance-stopbar,682.1
18:15,Westbound,advance-stopbar,633.0
18:30,Westbound,advance-stopbar,629.9
18:45,Westbound,advance-stopbar,684.7
19:00,Westbound,advance-stopbar,623.5
19:15,Westbound,advance-stopbar,483.6
19:30,Westbound,advance-stopbar,487.9
19:45,Westbound,advance-stopbar,598.1
20:00,Westbound,advance-stopbar,547.9
20:15,Westbound,advance-stopbar,470.2
20:30,Westbound,advance-stopbar,470.6
20:45,Westbound,advance-stopbar,464.7
21:00,Westbound,advance-stopbar,515.0
21:15,Westbound,advance-stopbar,538.4
21:30,Westbound,advance-stopbar,499.7
21:45,Westbound,advance-stopbar,503.4
22:00,Westbound,advance-stopbar,463.5
22:15,Westbound,advance-stopbar,408.2
22:30,Westbound,advance-stopbar,383.4
22:45,Westbound,advance-stopbar,345.2
23:00,Westbound,advance-stopbar,326.9
23:15,Westbound,advance-stopbar,317.4
23:30,Westbound,advance-stopbar,470.2
23:45,Westbound,advance-stopbar,
